 	voglio	che	Maria	viene	domani	</S>
a33	0.19086809	0.18361289	0.144563515	0.30721788	0.088410334	0.085327274
a31	0.232269446667	0.220873013333	0.156142135	0.29161263	0.052901318	0.046201502
a11	0.259742542222	0.244358301111	0.166706568333	0.255454086667	0.0419329123333	0.031805623
a31	0.280603104074	0.26417187037	0.167080326111	0.228074732222	0.0352502221111	0.024819745
a18	0.295672861358	0.276139773457	0.163378472037	0.216637834074	0.0302548463704	0.017916212
a31	0.298100530453	0.281391157819	0.154841187346	0.218446558025	0.0302693241235	0.016951254
a42	0.287013886818	0.276000479273	0.137776990782	0.232072536008	0.0424154483745	0.024720669
a37	0.248290482273	0.241580836424	0.116651488594	0.263518482003	0.0782035511248	0.0517551813333
a31	0.189758564091	0.187201395475	0.101164272865	0.297941167334	0.126486367042	0.0974482604444
a20	0.15138767803	0.151316598492	0.0970199242883	0.312717622445	0.159474115681	0.128084070148
a31	0.127126601343	0.128022226164	0.0978770260961	0.306724320815	0.183762051894	0.156487770049
a8	0.109666890448	0.109976215388	0.0978654866987	0.284919246938	0.206166100631	0.191406036683
</S>	0.104950647224	0.105249677694	0.0990071483494	0.272320383469	0.215151360316	0.203320753342
