 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.116905965	0.12922641	0.148419835	0.13553751	0.133314685	0.13446158	0.14536115	0.056772853
a31	0.12685348	0.123268886667	0.172399201667	0.145084313333	0.133533355	0.12755179	0.13583386	0.0354751453333
a7	0.14244424	0.119671118889	0.178768573889	0.154084387778	0.137913775	0.121951111333	0.123538388667	0.0216284341111
a46	0.137126444667	0.116100882963	0.174987051296	0.151173042593	0.138719608333	0.126079225111	0.140549488222	0.0152642537037
a10	0.123260479556	0.109765034321	0.172544713765	0.149027990864	0.137004839444	0.129587535037	0.169450179407	0.00935924100123
a14	0.112499096519	0.110249838107	0.161194974588	0.148045780288	0.134206753148	0.130489825012	0.195259276469	0.00805449076708
a31	0.098834902173	0.0974163210357	0.184689498196	0.153762173429	0.119366091049	0.118582815004	0.218315352156	0.00903286858903
a0	0.0949808427243	0.0823085086786	0.228725672732	0.166119961143	0.101352187016	0.0945793650013	0.220992830719	0.0109406275297
a20	0.102617616241	0.0734797242262	0.238359834244	0.170612940381	0.093201065672	0.0845896850004	0.221458103573	0.0156809971766
a31	0.0997090320803	0.0705879160754	0.257725708081	0.16655706346	0.0903687518907	0.0839052316668	0.202572891191	0.0285733530589
a10	0.0914200860268	0.0733288520251	0.280052196027	0.150139061153	0.0879654839636	0.0878245972223	0.18070028373	0.0485693896863
a0	0.0916377640089	0.073321840675	0.284517942009	0.136817470384	0.0893286893212	0.0952442424074	0.16827117791	0.0608608332288
a18	0.0972038946696	0.069944230225	0.283874404003	0.135746210128	0.0952041611071	0.101827689136	0.15438615597	0.0618132294096
a17	0.108721303223	0.0658678467417	0.281673381334	0.138985646709	0.0985501187024	0.103533380045	0.143654225323	0.0590140688032
a8	0.110026981074	0.0689789489139	0.286393510445	0.13482927557	0.0988474779008	0.103214845348	0.135173131774	0.0625358116011
</S>	0.104079218037	0.0737193744569	0.288161330223	0.128487312785	0.0989640489504	0.104667842674	0.133505465887	0.0684154128005
