 	lo	posso	finire	di	fare	</S>
a20	0.27409627	0.0735029	0.0281401015	0.320863475	0.244991445	0.058405799
a31	0.302807246667	0.0599109543333	0.0162793436333	0.375284118333	0.211363125	0.034355204
a46	0.348371105556	0.0392473831111	0.0110223970111	0.440686196111	0.139104748333	0.0215681536667
a31	0.397112161852	0.0343606637037	0.013419475337	0.418329268704	0.112502050778	0.0242763952222
a41	0.399900480617	0.0378628565679	0.021483153779	0.389635252901	0.111411138259	0.0397071317407
a18	0.334896826872	0.046744176856	0.0351779749263	0.4003432343	0.11960716942	0.0632305872469
a7	0.244745598957	0.0629261352853	0.0558135123088	0.424155611433	0.12552643314	0.0868327090823
a41	0.199528142986	0.0850018100951	0.0804665011029	0.402453687144	0.129114391047	0.103435479694
a31	0.188062564329	0.117835520032	0.114894532368	0.311356915715	0.141310067016	0.126540413231
a0	0.174829671443	0.144129176677	0.142792774123	0.235538381905	0.154537832339	0.148172177744
a31	0.166351517148	0.155093898892	0.154607924708	0.205840897302	0.16058374078	0.157522015915
a39	0.165148289049	0.161711662964	0.161561164903	0.184423282434	0.16424140026	0.162914188638
a46	0.16432787635	0.163484414321	0.163457354968	0.179184467478	0.16520244342	0.164343449546
</S>	0.164701843175	0.16385530216	0.163846177484	0.177799063739	0.16527991171	0.164517714773
