 	questo	muro	vuole	uno	specchio	</S>
a31	0.17385721	0.15827584	0.167532595	0.18723304	0.23637902	0.07672229
a24	0.212735693333	0.185368626667	0.187099315	0.17986431	0.189506633333	0.0454254433333
a31	0.235875427778	0.197369765556	0.207857865	0.17701703	0.156374474444	0.0255054675778
a41	0.248137169259	0.198682381852	0.224229765	0.18030602	0.135722211481	0.0129224851593
a39	0.252292003086	0.205912370617	0.227990191667	0.176733573333	0.128533780494	0.00853810221977
a43	0.253200767695	0.212395510206	0.221288690556	0.170583594444	0.133577136831	0.00895432373992
a24	0.259773455898	0.211149723402	0.210344323519	0.165867118148	0.142080478944	0.0107849412466
a37	0.263260885299	0.208577094467	0.203540474506	0.163599052716	0.148280829648	0.0127416960822
a20	0.256947101766	0.211710418156	0.205769004835	0.163698730905	0.148510259883	0.0133644898607
a41	0.258515190589	0.216671522719	0.211276294945	0.160522410302	0.141384046628	0.0116305327869
a18	0.27130286353	0.217671350906	0.212385321648	0.155048913434	0.133286345543	0.010305213929
a31	0.285987137843	0.224696506969	0.230535640549	0.133940805811	0.114764388514	0.0100755043097
a11	0.312483912614	0.227403192323	0.245604880183	0.11174925327	0.093308402838	0.00945034143657
a31	0.307649347538	0.213593297441	0.245174740061	0.11278104109	0.102694337613	0.0181072444789
a29	0.288058259179	0.20311095248	0.249859613354	0.118140973697	0.114478467538	0.0263517288263
a7	0.277241819726	0.199250487493	0.249062577785	0.121964594566	0.120053537513	0.0324269549421
a31	0.234956073242	0.179312302498	0.232396165928	0.142043314855	0.147601969171	0.0636901476474
a37	0.200792837747	0.151010404166	0.197334568643	0.159228624952	0.181609423057	0.110024143882
a31	0.179883155916	0.137220784722	0.174403262881	0.166314781651	0.197836574352	0.144341424627
a20	0.159720021972	0.127945661574	0.161991344294	0.176343713884	0.204178411451	0.169820814876
</S>	0.153370770986	0.122375875787	0.152618057147	0.178744041942	0.209700755726	0.183190487438
