 	che	consuma	poco	benzina	</S>
a31	0.505169075	0.049280003	0.30699325	0.09753845	0.0410192275
a41	0.531166088333	0.0266998216667	0.34680061	0.073720111	0.0216133646667
a31	0.529256576111	0.0186314498889	0.37195473	0.0617389246667	0.0184183167222
a28	0.573769092037	0.018092605963	0.321431286667	0.0619048582222	0.0248021329074
a24	0.646912230679	0.0210086486543	0.228723455556	0.0680759640741	0.0352796399691
a31	0.65474314356	0.0388872025514	0.165713781852	0.086407217358	0.054248628323
a11	0.546200667853	0.0752577408505	0.155020883951	0.127325077119	0.0961956327743
a31	0.383292289284	0.12516680195	0.176415317984	0.16882653904	0.146299067591
a46	0.265916213095	0.169581863983	0.192771925995	0.19130865968	0.18042136253
a31	0.214051187698	0.189842527994	0.200410341998	0.19998206656	0.195713874177
</S>	0.205431313849	0.194787428997	0.200831260999	0.20067517828	0.198274802089
