 	sta	seduta	nel	giardino	</S>
a20	0.12348484	0.046928947	0.322363475	0.41262754	0.094595185
a17	0.14328274	0.0281366113333	0.316189198333	0.451552973333	0.060838493
a20	0.14862851	0.0170950641111	0.320521292778	0.467902664444	0.045852483
a31	0.165645873333	0.0144753613704	0.318370567593	0.456759394815	0.0447487733333
a17	0.185116047778	0.0137973227901	0.308109089198	0.445161981605	0.0478155227778
a31	0.181978479259	0.02269375393	0.290384526399	0.436699110535	0.0682440975926
a46	0.160699353086	0.03707294331	0.265624555466	0.441976286845	0.0946268458642
a31	0.143346677695	0.0519919231033	0.249508001822	0.433794668948	0.121358748621
a20	0.136254925898	0.0625186610344	0.238864333941	0.423202352983	0.13915976954
a31	0.130735111966	0.0703696136781	0.23682428798	0.409570500994	0.15250053318
a20	0.124346187322	0.080455123226	0.233952585993	0.390089366998	0.171156767727
a18	0.119629875774	0.083829459742	0.238100065331	0.380965845666	0.177474745909
a46	0.111516318591	0.0891249865807	0.26175667511	0.360507888555	0.17709409197
a20	0.10615867953	0.0917344621936	0.274131705037	0.354122812852	0.17385234399
a31	0.10893237651	0.121960880731	0.261645168346	0.320556200951	0.186905387997
a18	0.110315298837	0.141841523577	0.252528609449	0.29430709365	0.201007489332
a31	0.116190302946	0.152871484526	0.246153989816	0.278791107883	0.205993126444
a0	0.118873577649	0.167403664842	0.239177519939	0.262533839294	0.212011365481
a31	0.12491690255	0.173774731614	0.234637873313	0.253205523098	0.21346492516
a8	0.135967914183	0.189299233871	0.225692451104	0.238472054366	0.210568328387
a31	0.141804624728	0.194891577957	0.221854473701	0.231973738122	0.209475579462
a18	0.137917091576	0.195573905986	0.222223474567	0.228945162707	0.215340366487
a31	0.139837997192	0.195786298662	0.221297894856	0.226585800902	0.216492018829
a17	0.143353920731	0.199781316221	0.218764888285	0.221848913634	0.216250952943
</S>	0.133316667866	0.19959600811	0.222068489142	0.224957706817	0.220061106472
