 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.10905824	0.069826035	0.1190921025	0.166829675	0.1873957	0.143285615	0.158529575	0.0459830485
a27	0.138254613333	0.0778928783333	0.135544174167	0.171887108333	0.180442883333	0.139348271667	0.132700978333	0.0239290991667
a8	0.156527154444	0.0833527477778	0.129514391389	0.182040529444	0.199971291111	0.120000710556	0.112871124111	0.0157220847222
a28	0.166469358148	0.0875257409259	0.12035403713	0.201574166481	0.232177727037	0.092342426852	0.0872178527037	0.0123387359074
a31	0.182815346049	0.0918952303086	0.11162880571	0.20363579216	0.261224905679	0.0645479939507	0.0719978309012	0.0122541263025
a24	0.19370764535	0.0950216867695	0.108093451903	0.205270844053	0.280304301893	0.0450509839836	0.0607414103004	0.0118097131008
a31	0.210065655117	0.103107038923	0.107393717301	0.199968738018	0.269366990631	0.0388418833279	0.0573078007668	0.0139481930336
a10	0.223259671706	0.114097452974	0.1034828591	0.185940606006	0.266019496877	0.0326510421093	0.0575985655889	0.0169502850112
a20	0.214145540569	0.111545495991	0.100341106367	0.184396058669	0.275077808959	0.0313183023698	0.0644140681963	0.0187615923371
a31	0.200492846856	0.117768903664	0.099933538789	0.16775103289	0.250041709653	0.0405275607899	0.0871269227321	0.0363574524457
a39	0.191520298952	0.133937374555	0.10610504293	0.15219102763	0.220880216551	0.04825816593	0.098245139244	0.0488627024819
a31	0.170001649651	0.143242428185	0.110361239643	0.138908745877	0.19207626885	0.06162867931	0.113152076415	0.0706288941606
a18	0.153292509884	0.154994242728	0.111914541881	0.123799895292	0.158602086283	0.0750982031033	0.128944458805	0.0933540733869
a31	0.137678029961	0.156427917576	0.11096295396	0.114865968431	0.139018892094	0.0880952410344	0.140777406268	0.112173606462
a17	0.11785726332	0.147268289192	0.106835857987	0.105873291144	0.119960420698	0.102834953678	0.161450912089	0.137919015487
a31	0.106675723107	0.138020459731	0.104991352662	0.102141620048	0.111272610233	0.113229441226	0.17168406403	0.151984718496
a8	0.095722046369	0.123483853244	0.103923180887	0.099158008016	0.105925576744	0.127040003742	0.178695854677	0.166051476165
</S>	0.0933283831845	0.116685196622	0.103309490444	0.098346934008	0.104323343372	0.130979426871	0.182024162338	0.171003088082
