 	il	lenzuolo	vuole	lavato	</S>
a31	0.233440985	0.231882255	0.20837429	0.26474768	0.0615547985
a7	0.247786341667	0.239219205	0.192744566667	0.287737073333	0.0325128241667
a31	0.237149240556	0.210958788333	0.136690459556	0.396856571111	0.0183449323889
a0	0.215243900185	0.176711566111	0.0717757571853	0.522933077037	0.013335704463
a17	0.211079330062	0.15440266537	0.0501133490618	0.563906892346	0.0204977614877
a13	0.217232466687	0.150719698457	0.0555727963539	0.544062744115	0.0324122621626
a31	0.182102928896	0.126604579486	0.0566487087846	0.594512948038	0.0401307993875
a17	0.127206942965	0.0859021864953	0.0526953379282	0.682050896013	0.0521445817958
a8	0.110936487655	0.0773583634984	0.0660028259761	0.677998878671	0.0677033939319
a31	0.101553872552	0.0788221491661	0.087601108992	0.644237826224	0.0877850379773
a24	0.0973964225173	0.0816216263887	0.106310108331	0.600375955408	0.114295902659
a46	0.103312459172	0.0907234087962	0.115779659444	0.566078188469	0.124106302553
a24	0.113901954391	0.105366526265	0.126631919815	0.524243552823	0.129856072518
a37	0.125627592797	0.119584255422	0.137590509938	0.478123104274	0.139074560839
a31	0.137130440932	0.133168358474	0.141755063313	0.446275844758	0.141670303613
</S>	0.142361570466	0.139359654237	0.144674466656	0.429270857379	0.144333451807
