 	dove	aveva	per	stare	non	aveva	</S>
a24	0.071311575	0.129742855	0.080343012	0.21283651	0.20106406	0.22059512	0.0841068815
a20	0.08182597	0.151936105	0.068153032	0.220062556667	0.20707715	0.213715933333	0.0572292781667
a13	0.0745986883333	0.151079988333	0.0533198306667	0.227150165556	0.217199253333	0.232085474444	0.0445666060556
a37	0.0565090007778	0.139970706111	0.0330809465556	0.237029348519	0.226246327778	0.273981298148	0.0331823913519
a24	0.0412359449259	0.134644568704	0.0211014578519	0.25465858284	0.223866725926	0.297456122716	0.027036617784
a31	0.0270167419753	0.0988375239013	0.0147891586173	0.313373307613	0.210413071975	0.310494027572	0.0250761595947
a20	0.0159617166584	0.0570721123004	0.0113142625391	0.354365622538	0.200160937325	0.336119172524	0.0250061711982
a0	0.0129521065528	0.0450449214335	0.0110928501797	0.348527447513	0.201734905775	0.352180847508	0.0284669273994
a20	0.0114329198509	0.0349633481445	0.0121263660599	0.350501632504	0.206747375258	0.349833909169	0.0343944387998
a31	0.0156875109503	0.0320159230482	0.0207382983533	0.382499260835	0.186905428419	0.319264249723	0.0428893312666
a8	0.0237780146501	0.0338989486827	0.0322621027844	0.388501353612	0.164384152806	0.301180643241	0.0559948104222
a23	0.02738785255	0.0356825605609	0.0365208909281	0.358800211204	0.168661014269	0.306476357747	0.0664711434741
a38	0.02955678185	0.0371110968536	0.0413933503094	0.352370847068	0.173139584756	0.292963385916	0.0734649894914
a33	0.0334443262833	0.0409404889512	0.0490766134365	0.350435909023	0.172474031585	0.274947088639	0.0786815614971
a31	0.0520483774278	0.0601551696504	0.0708845844788	0.316501426341	0.164797627195	0.242507109546	0.0931057151657
a24	0.0715521478093	0.0800102865501	0.0977576614929	0.26891402878	0.157161189065	0.206742929849	0.117861763055
a18	0.0827706892698	0.0914750855167	0.112077382164	0.241600302927	0.153894406355	0.187876266616	0.130305877685
a31	0.10135729509	0.108542361839	0.122184165721	0.215595124309	0.148225318785	0.172008778872	0.132086952562
a33	0.113503753697	0.118849690613	0.12715402524	0.199985721436	0.144940392928	0.162869016291	0.132697347521
</S>	0.115422311848	0.120535780307	0.12787042762	0.199249815718	0.144061036464	0.160430058145	0.13243049376
