 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.02772356615	0.0956838	0.061725657	0.18255855	0.259567795	0.253369425	0.11937123
a20	0.01319797135	0.113107366667	0.0568767743333	0.195923133333	0.279923488333	0.253947681667	0.0870236366667
a17	0.00736509248333	0.118357928889	0.0483177134444	0.202666651111	0.292168229444	0.255630203889	0.0754942238889
a31	0.00628134032778	0.140220876296	0.0342464231481	0.16869156037	0.325859236481	0.268441661296	0.0562588986296
a39	0.00722518524259	0.158967805432	0.0271986883827	0.137688173457	0.373457968827	0.254816620432	0.0406455402099
a31	0.0096648657142	0.171590058477	0.0252358771276	0.114755375819	0.405386139609	0.238305260144	0.0350624284033
a20	0.0150245817381	0.184199186159	0.0288144547092	0.0932457816063	0.428062473203	0.217017960048	0.0336355761344
a31	0.0211078795794	0.18974716872	0.0332751755697	0.0818985422021	0.433069257734	0.203303370016	0.0375986367115
a13	0.0272149711931	0.19259598624	0.0383366108566	0.0772623124007	0.425081979245	0.196339856672	0.0431683035705
a24	0.028250238731	0.178553955413	0.0400039176189	0.0785088891336	0.438137973082	0.191939262224	0.0446057945235
a46	0.030634065577	0.152743833804	0.0409729515396	0.0768198663779	0.433063734361	0.200562370741	0.0652032381745
a31	0.042728635859	0.143178709935	0.0498874025132	0.0748475087926	0.390529334787	0.202368476914	0.0964599693915
a20	0.0549878512863	0.154085993312	0.0599554428377	0.0770348629309	0.343164984929	0.200050702305	0.11072016313
a31	0.0669676390954	0.152243721104	0.0708152609459	0.083014550977	0.29925930831	0.198922967435	0.128776544377
a18	0.0773547730318	0.150540273701	0.0801795156486	0.0880112623257	0.260601896103	0.197525889145	0.145786421459
a20	0.0832895010106	0.145176691234	0.0857960172162	0.0932259974419	0.241973652034	0.193619739715	0.156918437153
a31	0.0963183970035	0.122042155411	0.0982746670721	0.103115550481	0.227975584011	0.186054359905	0.166219275718
a11	0.103718365668	0.11503007347	0.105226080357	0.10703091816	0.206096581337	0.188982413302	0.173915545239
a31	0.110691085223	0.10985974449	0.111887043452	0.11197408072	0.187596147112	0.189537564434	0.178454338413
a28	0.118424401741	0.100425428163	0.119415652817	0.117808936907	0.175300455704	0.187385651478	0.181239489471
a41	0.123913203914	0.0999270593877	0.124717705939	0.123841902302	0.168965718568	0.180857613826	0.177776829824
a8	0.132128581305	0.111905566463	0.13282031198	0.134490124101	0.167578826189	0.160796871275	0.160279746608
a33	0.127801120435	0.124165822154	0.128753767327	0.136551758034	0.179998915396	0.150160237092	0.152568375536
</S>	0.122607665217	0.124171166077	0.123790753664	0.136210159017	0.191795277698	0.148204193546	0.153220777768
