 	può	che	sono	ancora	svegli	</S>
a31	0.131491445	0.156210935	0.028897308	0.30417353	0.3050333	0.074193493
a7	0.176222908333	0.204004898333	0.014890311	0.28250273	0.275137813333	0.0472413376667
a31	0.231287052778	0.276905699444	0.012834361	0.227171556667	0.215362839444	0.0364384728889
a7	0.285675880926	0.361788859815	0.0153696526667	0.157565095556	0.149497648148	0.0301028316296
a31	0.296103576975	0.392086776605	0.0187040715556	0.129534148519	0.131206359383	0.0323650475432
a37	0.282047802325	0.386079192202	0.0260296718519	0.129647896173	0.136395696461	0.0397997515144
a31	0.251678317442	0.355388234067	0.0366488559506	0.143568518724	0.157331682154	0.0553844215048
a39	0.226355039147	0.318636848022	0.0478011053169	0.156008646241	0.181447230718	0.0697511558349
a31	0.199036936382	0.263856639341	0.0651702117723	0.170257788747	0.203303103573	0.0983753452783
a20	0.172632558794	0.215645786447	0.0807600139241	0.178467116249	0.223492694524	0.129001838426
a31	0.153973256265	0.175780155482	0.106438331308	0.18602977875	0.224159478175	0.153618989475
a46	0.130191765422	0.133000955161	0.132726333769	0.199972912917	0.220465959392	0.183642066492
a8	0.113998405141	0.116607445054	0.15289485459	0.207280717639	0.215108926464	0.194109668831
a46	0.10385751838	0.109869456685	0.173019868197	0.209813662546	0.207515752155	0.195923782944
a8	0.102681006127	0.113073103895	0.179806662732	0.207516707515	0.202370807385	0.194551714315
a31	0.105960988709	0.120942937965	0.184364244244	0.200378455838	0.196426062462	0.191927291438
a20	0.103203842903	0.114996749322	0.184676198081	0.199896595279	0.199974704154	0.197251890479
</S>	0.0989502614515	0.106989524661	0.182790824041	0.20335874764	0.205405437077	0.20250517524
