 	io	voglio	che	Maria	venga	qui	</S>
a31	0.0933168755	0.086937085	0.123219625	0.134100472	0.312045965	0.201463425	0.0489165715
a39	0.110103478167	0.0937718383333	0.144610468333	0.143135354	0.306534838333	0.174882541667	0.0269614961667
a31	0.125476967389	0.0982380694444	0.157995926111	0.126827438	0.344724082778	0.128881615222	0.0178559315556
a37	0.14077441913	0.0939247731481	0.163939428704	0.0909686046667	0.425843080926	0.072791643074	0.0117580863519
a31	0.156562926377	0.0836655710494	0.167082319568	0.0660770835556	0.469351013642	0.0464617740247	0.010799350784
a11	0.167080612126	0.0726908070165	0.160502263189	0.0513717735185	0.501021791214	0.0352945986749	0.012038177928
a20	0.154705217375	0.0589810236722	0.137058844396	0.0408898275062	0.563273217071	0.0319951328916	0.013096739976
a4	0.138281592458	0.0505545092241	0.120456671465	0.0348039898354	0.607398892357	0.0341759946305	0.014328362992
a24	0.116945000819	0.044439765408	0.100721197155	0.0305340826118	0.649907964119	0.0396278528768	0.0178241363307
a31	0.098168920273	0.0495781274693	0.0836022290517	0.0359020115373	0.620551961373	0.0717830876256	0.0404136371102
a11	0.105983896758	0.0674070424898	0.0891287963506	0.0500398661791	0.501834280458	0.114789722542	0.0708163643701
a24	0.116367062253	0.0804372974966	0.0928003054502	0.0652888497264	0.399531696819	0.142565274181	0.10300950479
a31	0.116606750751	0.0962946191655	0.0933657334834	0.0893045099088	0.315641195606	0.157761024727	0.131026178263
a46	0.11477365025	0.112405329722	0.0998976794945	0.11278533997	0.239942821869	0.168120051576	0.152075122754
a8	0.118513240083	0.125170426574	0.113848879831	0.128860483323	0.18686621729	0.166994997192	0.159745757585
</S>	0.124672435041	0.133166118287	0.125086494916	0.135759796662	0.171632358645	0.156783718596	0.152899098793
