 	il	morto	si	piange	</S>
a20	0.20416341	0.391432785	0.26826815	0.049610903	0.0865247025
a31	0.235474623333	0.433359658333	0.25617932	0.0263521543333	0.0486342535
a18	0.257214917778	0.449611039444	0.24323395	0.0189840741111	0.0309560468333
a15	0.282115195926	0.448666393148	0.232038186667	0.0135486467037	0.0236315442778
a31	0.288501665309	0.476626644383	0.201078108889	0.0114288840679	0.0223646620926
a15	0.280125448436	0.510070628128	0.17750248963	0.0113916271893	0.0209098256975
a31	0.258086232812	0.545704826043	0.159469669877	0.0134361847298	0.0233031208992
a29	0.224055517604	0.594867658681	0.136501766626	0.0172408192433	0.0273342572997
a31	0.194993489201	0.623680152894	0.125528313542	0.0216700917478	0.0341279510999
a0	0.174936573067	0.637303840965	0.121851007181	0.0261763409159	0.0397322440333
a31	0.156098774356	0.641914053655	0.11990676706	0.0319754376386	0.0501049693444
a13	0.140566281452	0.643491367885	0.11729351902	0.0379699782129	0.0606788371148
a18	0.131629310484	0.641072255962	0.11232406634	0.043083041071	0.0718913730383
a41	0.120169356828	0.623369531987	0.106885027113	0.051178570357	0.0983975876794
a31	0.111245425609	0.563704490662	0.116988200704	0.0705746217857	0.137487289226
a18	0.119919315203	0.475510910221	0.133217823568	0.0918381439286	0.179513799742
a31	0.131943855068	0.37281310674	0.149660851189	0.118203957976	0.227378219914
a46	0.136579028356	0.27856462558	0.16377484373	0.144145759325	0.276935746638
a31	0.138899072785	0.22336762186	0.175148114577	0.162179693108	0.300405488879
a0	0.139750787595	0.201415643953	0.179719164859	0.169645934369	0.30946844296
a31	0.137493815865	0.186219527984	0.189082004953	0.18056486479	0.306639767653
</S>	0.132914017933	0.167942298992	0.203802587476	0.195754192395	0.299586893827
