 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.153939755	0.152037122	0.19370366	0.19739904	0.213985115	0.020320444	0.03247736	0.0361374615
a31	0.166825655	0.145411574	0.216750383333	0.21284184	0.210443175	0.0111497021667	0.0182449752333	0.0183326542333
a37	0.183314981667	0.124227711333	0.238190864444	0.225953266667	0.199651431667	0.00727122122223	0.0106176695111	0.0107728274778
a20	0.189869493889	0.127541677111	0.236898348148	0.227690838889	0.196489067222	0.00541148207408	0.0077368045037	0.00836225982593
a29	0.178044607963	0.129308959037	0.232529616049	0.230800682963	0.212784745741	0.00411554549136	0.00605145283457	0.00636437840864
a14	0.170284535988	0.128087926346	0.23238224535	0.233685834321	0.221052595247	0.00352479396379	0.00565510481152	0.00532694960288
a21	0.172037251996	0.127731358782	0.234415031783	0.235057894774	0.216073841749	0.0033711380546	0.00616389227051	0.00514958210096
a31	0.159164840665	0.110436814927	0.249581487261	0.250714064925	0.21305721725	0.00417559575153	0.00736067275684	0.00550930126699
a20	0.142519243555	0.090282700309	0.267692119087	0.269039131642	0.212764082417	0.00473802778384	0.00775263435228	0.00521204875566
a6	0.140946741185	0.080914652103	0.278327029696	0.272013643881	0.210360044139	0.00460806046128	0.00789593021743	0.00493389875189
a31	0.124010387062	0.0613317660343	0.281987763232	0.28423323796	0.222898834713	0.00708874482043	0.0107824887391	0.00766676375063
a8	0.104508135687	0.0508840386781	0.267891327744	0.293033082653	0.240357688238	0.0119055796068	0.0180252025797	0.0133949182502
a20	0.0975197168957	0.0530427618927	0.244029039248	0.283588424218	0.262919956079	0.0154372772023	0.0249134281932	0.0185493950834
a31	0.0876884306319	0.0531402069642	0.213703296416	0.265171351406	0.27922998536	0.0295089017341	0.0383233620644	0.0332344863611
a37	0.0867520402106	0.0562747849881	0.189711135472	0.246338470469	0.273450778453	0.043226843578	0.0550077350215	0.0492382254537
a31	0.0877474267369	0.0655883736627	0.169907935157	0.22186338349	0.254226392818	0.0604216218593	0.0730372150072	0.0672076628179
a24	0.086610475579	0.0760710095542	0.146698735052	0.182516624497	0.213486404273	0.0910865506198	0.104237191669	0.099293017606
a31	0.0884095885263	0.0867828348514	0.133299179684	0.156703728166	0.183485434758	0.110033454873	0.122868532223	0.118417262535
a20	0.0870075695088	0.0981874549505	0.122601707895	0.139929687389	0.163207991586	0.125186846291	0.133229699074	0.130649074178
a31	0.0883061311696	0.106091516317	0.116662329298	0.127996133796	0.146158830529	0.13474413543	0.140946306358	0.139094628059
a7	0.0894855717232	0.111211040106	0.114223899766	0.122137534599	0.13754593351	0.139016578477	0.143885388786	0.14249403602
a35	0.0944849639077	0.116082261702	0.114430856589	0.1192393382	0.128976097837	0.140080399492	0.143872949595	0.142833138673
</S>	0.0994437319539	0.119237968351	0.117563063295	0.1223133991	0.129245648918	0.136012689746	0.138417124798	0.137766409336
