 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.141170995	0.081408577	0.055485907	0.118720205	0.16889555	0.167249115	0.19676128	0.07030839
a31	0.195520078333	0.089096589	0.054011514	0.106937646333	0.158182506667	0.157697868333	0.190170353333	0.048383454
a29	0.234539386111	0.0775502316667	0.0425861546667	0.103160290111	0.161562148889	0.160606359444	0.182205667778	0.0377897626667
a46	0.250631732037	0.0779721372222	0.0399382998889	0.112021190037	0.158747092963	0.156741096481	0.168657545926	0.0352909082222
a11	0.258032454012	0.0810535340741	0.039210788963	0.115089686679	0.158886230988	0.156068355494	0.163839811975	0.0278191317407
a20	0.251280551337	0.0854947150247	0.0391192186543	0.119485502226	0.163914316996	0.159880761831	0.157345113992	0.0234798189136
a8	0.290549430446	0.0761812030082	0.0296993722181	0.0969725730753	0.156292362332	0.154964933944	0.173910621331	0.0214295083045
a31	0.351930113482	0.0586512770027	0.0182203197394	0.0615207300251	0.138594074111	0.141079587981	0.208574250444	0.0214296244348
a38	0.376119061161	0.0548052776676	0.0141724452465	0.0492298233417	0.132544158037	0.13587028266	0.217168186815	0.0200907404783
a31	0.38944640372	0.0502256812225	0.0135360314155	0.0407690277806	0.131093162679	0.136887427553	0.218265728938	0.0197765551594
a24	0.40635186124	0.0426948864075	0.0116483911385	0.0289956292602	0.133290764226	0.139483535851	0.218724819646	0.0188101737198
a37	0.42747659708	0.0421490898025	0.0112720213795	0.0280304480867	0.131105031409	0.13483976195	0.205335553215	0.0197915765733
a15	0.43251692236	0.0416194502675	0.0121207434598	0.0317432043622	0.127464373803	0.129962933983	0.200732557738	0.0238398885244
a31	0.39349912412	0.0368402974225	0.0136709684866	0.0309197347874	0.136183367934	0.141551521328	0.216017969246	0.0313170751748
a20	0.35991292804	0.0327984864742	0.0150247534955	0.0267296849291	0.147151555978	0.156396667109	0.226959123082	0.0350268253916
a31	0.311778206013	0.0330837991581	0.0180954138318	0.027675775643	0.156218245326	0.177320885703	0.237625921027	0.0382017554639
a37	0.239677238671	0.0336318327194	0.0242194986106	0.0311274902143	0.165187375109	0.209327458568	0.249912587009	0.0469165428213
a46	0.190530259557	0.0344253322398	0.0270666982035	0.0340160444048	0.177087655036	0.224456292856	0.257872302336	0.0545454356071
a20	0.154785526519	0.0332614017466	0.0266789520678	0.0345917261349	0.190120791679	0.227114294285	0.271496820779	0.0619505085357
a24	0.13470959384	0.0336749199155	0.0288646906893	0.036538350045	0.19182399056	0.235962671428	0.270891733593	0.0675340881786
a31	0.106097652947	0.0334683476385	0.0320313242298	0.0427560606817	0.19540863352	0.257486043809	0.262216847864	0.0705351207262
a17	0.080950117649	0.0359101098795	0.0375324847433	0.0534487575606	0.194437204507	0.272800244603	0.246726495955	0.0781945915754
a20	0.070855745883	0.0401294339598	0.0438480409144	0.0631943391869	0.187924811502	0.275649358201	0.231325228652	0.0870730358585
a38	0.063575546961	0.0413381519866	0.0469714859715	0.067635669729	0.188149667167	0.278668726067	0.225786736217	0.0878740072862
a31	0.058872962987	0.0453147809955	0.0535558403238	0.0738766145763	0.184337162389	0.277647355356	0.217011542072	0.0893837124287
a17	0.0592381379957	0.0544723626652	0.0661248734413	0.0865331275254	0.17349446413	0.262647995119	0.199281577357	0.0982074674762
a31	0.0621361739986	0.0630321808884	0.0771170278138	0.0981600338418	0.16296157471	0.24655770504	0.182318669119	0.107716654159
a37	0.0668947779995	0.0715387902961	0.0877407072713	0.110040087947	0.154258684903	0.223683658347	0.167397469706	0.118445856386
</S>	0.0702218239997	0.076763940148	0.0942954656356	0.117673043974	0.150409217451	0.204907659174	0.159776769853	0.125952148193
