 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.10162701	0.18573192	0.232001165	0.06452014	0.019615066	0.15936468	0.182346485	0.054793543
a31	0.08155797	0.222182196667	0.286321835	0.0550726956667	0.0148510816667	0.139946156667	0.165838970333	0.0342290843333
a15	0.059145375	0.293453698889	0.348229228333	0.0368955408889	0.0122463312889	0.102174320222	0.124577448778	0.0232780364444
a20	0.0455856266667	0.29564169963	0.399762226111	0.0307629992963	0.013344712163	0.0856780147407	0.105613717593	0.0236110048148
a11	0.0385209488889	0.253618119877	0.44382949537	0.0357926054321	0.0210632250543	0.0772333015802	0.0962985338643	0.0336437972716
a31	0.057342430963	0.210784593292	0.401698468457	0.0503414418107	0.0395173926848	0.0849960138601	0.103322247955	0.0519974237572
a39	0.0832276449877	0.184411701097	0.324727682819	0.0664399339369	0.0592342122283	0.0974602232867	0.114262744652	0.0702358139191
a46	0.102136571663	0.166909770366	0.248469007606	0.085547097979	0.0813970654094	0.107332104762	0.118994110217	0.089214205973
a18	0.112308985221	0.156064470122	0.183239632535	0.102871749326	0.10099525847	0.115588029921	0.121904393406	0.107027451991
a31	0.11498557974	0.149060330041	0.156968774178	0.111144601775	0.110201322823	0.119419529974	0.123107574469	0.115112313997
a13	0.12085603658	0.13546367668	0.137784308059	0.119183470592	0.118792738941	0.122721369991	0.12428185149	0.120916589999
a31	0.122674744193	0.129567362227	0.130902169353	0.122384676531	0.122200467647	0.124110196664	0.124876622163	0.123283773666
a46	0.123910983398	0.127035634076	0.127465193118	0.123886313844	0.123809561216	0.124636335555	0.124963812388	0.124292162889
a31	0.124339566133	0.126000541359	0.126241704373	0.124458424615	0.124420794405	0.124844398518	0.125013480796	0.124681072296
</S>	0.124534670566	0.125983490679	0.125735537186	0.124593857307	0.124570665202	0.124857879259	0.124969035398	0.124754828148
