 	il	ladro	è	entrato	da	qui	</S>
a31	0.24685504	0.27641991	0.0910787	0.0219755309	0.12624602	0.174857405	0.0625674165
a17	0.28014263	0.333344113333	0.0746883126667	0.0117849672333	0.107798563333	0.156557221667	0.0356841705
a37	0.323168663333	0.393607967778	0.0501361182222	0.0083592014111	0.0746413444443	0.126269297222	0.0238173621667
a35	0.336052534444	0.454067975926	0.0340600260741	0.00821250613703	0.0491727748148	0.0990400644073	0.0193940920556
a18	0.337240411481	0.480807565309	0.0287620560247	0.00899726537901	0.0386479682716	0.0862883884691	0.0192563060185
a31	0.281707950494	0.54984475177	0.0297852886749	0.0129535551263	0.0336659460905	0.0707478844897	0.0212945860062
a24	0.223675360165	0.63089844059	0.0291215038916	0.0159200823754	0.0270204026968	0.0525204248299	0.0208437403354
a31	0.172962100055	0.651029096863	0.0376369259639	0.0258218684585	0.0318782162323	0.05184328061	0.0288284781118
a16	0.122593848352	0.652892448954	0.050183916988	0.0376578018195	0.0396419757441	0.0577900592033	0.0392399190373
a31	0.103023369784	0.597332336318	0.0655322156627	0.0542803039398	0.054188914248	0.0705771364011	0.0550656976791
a46	0.083127421928	0.508505248773	0.0866492372209	0.0779579363133	0.0765961180827	0.0888123521337	0.0783516725597
a31	0.0791992723093	0.414823809591	0.105360364407	0.0986664671044	0.0966245326942	0.106583874045	0.0987416675199
a46	0.0774976944364	0.325175213197	0.122271674802	0.118061509035	0.116082664231	0.122936871348	0.117974369173
a31	0.0819226018121	0.259102124399	0.133644771601	0.131019719678	0.12924603141	0.134182157116	0.130882606391
a35	0.0838713522707	0.205543291466	0.143441873867	0.141844329893	0.139641497137	0.144110465705	0.141547188797
a31	0.0887195094236	0.169294670489	0.149350454622	0.148379963298	0.146121649046	0.150094041902	0.148039692932
a8	0.0978942884745	0.144682730163	0.152036538207	0.151475127766	0.150193916349	0.152436887301	0.151280500977
a31	0.102644009491	0.130380153388	0.153771456069	0.153406065922	0.152476542116	0.154058685767	0.153263060326
</S>	0.105566639745	0.125418046694	0.154127803034	0.153813337961	0.153035661058	0.154348492883	0.153689980163
