 	io	non	ho	cosa	da	mangiare	</S>
a31	0.095608605	0.110367995	0.134457343	0.188412435	0.0708205075	0.33497017	0.065362982
a37	0.117729835	0.129206555	0.158094944333	0.204259518333	0.0601820625	0.292958256667	0.0375688596667
a31	0.141819568333	0.148729908333	0.175788718111	0.212633189444	0.0488176271667	0.246643415556	0.0255675635556
a18	0.173971632778	0.170225506111	0.189143752704	0.217254413148	0.0289305113889	0.203594388519	0.0168798055185
a31	0.208351754259	0.181813098704	0.189540334235	0.211872584383	0.0233451027963	0.169079536173	0.0159976301728
a11	0.24491225142	0.184649332901	0.181309328078	0.197308128128	0.0261196905988	0.146041785391	0.0196595110576
a37	0.259575643807	0.177874667634	0.169153152693	0.184088349376	0.0307902815329	0.15188063513	0.0266372630192
a15	0.238921791269	0.165533172545	0.156924034231	0.175534406459	0.0317194811776	0.19557271171	0.0357943573397
a39	0.20721794709	0.148992767515	0.144943304744	0.16953193882	0.0294069827259	0.25499739057	0.0449096137799
a31	0.183648442363	0.134494075838	0.130169838248	0.15379559294	0.0454754905753	0.27904676019	0.07336977126
a39	0.178117724121	0.132854981946	0.121022839416	0.137410604313	0.0651366135251	0.262882283397	0.102574942087
a20	0.169878804707	0.129365248982	0.113031581139	0.128962366438	0.0822291278417	0.254536024466	0.121996825696
a24	0.150076028236	0.115036097994	0.100108531713	0.118448400479	0.100149125947	0.270187711489	0.145994121899
a31	0.138718822745	0.117168739331	0.106018270571	0.12296960016	0.117497295316	0.243655107163	0.153972203966
a46	0.124695064248	0.120801029777	0.114019681857	0.132072603387	0.141497165105	0.203875312388	0.163039161322
a31	0.111746259749	0.121338876592	0.117666842286	0.136175911129	0.153692275035	0.189168324129	0.170211517107
a3	0.10299384625	0.120474743864	0.118648706095	0.13634252371	0.159766261678	0.18451092471	0.177262999036
a31	0.0987629900833	0.119750449621	0.118638164032	0.136424217903	0.162465950559	0.18348898157	0.180469253012
</S>	0.0989472400417	0.12556449981	0.124679612016	0.141743913951	0.16157488028	0.174567705785	0.172922146506
