 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.09536567	0.0895805245	0.134609878	0.277930365	0.29713319	0.105380345
a31	0.0794786153333	0.0658044128333	0.092790467	0.327551311667	0.36696465	0.067410501
a24	0.0554969004444	0.0370541019444	0.05687096	0.379749340556	0.426363253333	0.0444653963333
a37	0.0388313081481	0.0219789189815	0.0385375186667	0.391574673519	0.475309841111	0.0337676921111
a14	0.021814773716	0.0128838177605	0.0240450480556	0.378580724506	0.535227467037	0.0274481207037
a29	0.012934778572	0.0094810163535	0.0193250188519	0.375228991502	0.560037575679	0.0229925872346
a0	0.0101863728573	0.0100586241178	0.0209939939506	0.369820133834	0.56661213856	0.0223287427449
a29	0.0122013326191	0.0147913313726	0.0278412713169	0.355293597945	0.562903292853	0.0269692175816
a20	0.018464811873	0.0233453304575	0.039009285439	0.335189519315	0.548258197618	0.0357328808605
a31	0.0488092456243	0.0568706191525	0.0714645101463	0.292212623105	0.463445652539	0.0671973286202
a24	0.0886040798748	0.0996395230508	0.114124883382	0.243869097702	0.34649160418	0.10727079954
a46	0.118378817958	0.127179071017	0.139056134461	0.211650059234	0.27122224806	0.132513666513
a31	0.142257862653	0.146889143672	0.151999221487	0.187999993078	0.22092903602	0.149924738838
a0	0.153392960884	0.156702897891	0.159164860496	0.177650197693	0.194518032007	0.158571046279
a20	0.157044396961	0.159688579297	0.161411026832	0.175267569231	0.185255484002	0.161332955426
a31	0.15899762232	0.160580596432	0.161972972277	0.17467981641	0.181662014667	0.162106998475
a46	0.161452814107	0.162427722144	0.163335477426	0.172248538803	0.177065798222	0.163469656158
</S>	0.162158607053	0.163090491072	0.163855138713	0.171453744402	0.175453749111	0.163988278079
