 	ho	rotto	una	bottiglia	</S>
a31	0.46485299	0.170967565	0.173218995	0.1527292075	0.038231195
a21	0.53298875	0.153726645	0.194921475	0.0978602885	0.020502807
a31	0.57890687	0.151193661667	0.187468381667	0.0656041715	0.0168269026667
a35	0.648140256667	0.133881697222	0.147732019222	0.0489063195	0.0213397218889
a31	0.696035075556	0.104655789074	0.117266881741	0.0492708921667	0.0327714016296
a24	0.612824725185	0.116102493025	0.130496897247	0.0815131550556	0.0590627538765
a37	0.426187775062	0.149544094342	0.143624499082	0.163177198352	0.117466417959
a31	0.271413925021	0.177914461447	0.137933653027	0.242760919451	0.169977025986
a33	0.193460461674	0.191520190482	0.141233661009	0.27713073315	0.196654965329
a31	0.164208853891	0.195492523494	0.152278917003	0.277466284383	0.210553448443
</S>	0.160033311946	0.200078646747	0.161563703502	0.268706302191	0.209618059222
