 	mi	si	gonfiò	il	dito	</S>
a41	0.225554325	0.19551378	0.140674295	0.300612555	0.080077045	0.0575680445
a20	0.258082881667	0.220099633333	0.121916875	0.296194025	0.0666628176667	0.0370437835
a39	0.268467723889	0.206190701111	0.0847244143333	0.361549501667	0.0532962628889	0.0257714115
a31	0.235682411296	0.169864475037	0.0469527107778	0.490292380556	0.0374336886296	0.0197743781667
a37	0.215224080432	0.138336073012	0.0267535315926	0.569791276852	0.0302170945432	0.0196779547222
a21	0.204125500144	0.115318844337	0.0243272385309	0.595917542284	0.0340338798477	0.0262769625741
a38	0.174592303381	0.091146054779	0.0377338045103	0.603222080761	0.0496701679492	0.0436355541914
a18	0.149546967794	0.0776227099263	0.0540123098368	0.590182960254	0.0671372706497	0.0614977513971
a46	0.142792749265	0.0908881849754	0.0860524832789	0.491249510085	0.0967635235499	0.092253543799
a31	0.146367199755	0.123489541658	0.130125741093	0.330526110028	0.135930131183	0.1335612746
a20	0.142749059918	0.137316347219	0.152692393698	0.253780283343	0.157403207061	0.156058671533
a46	0.142830249973	0.142644592406	0.159081467899	0.229988507781	0.16324056902	0.162214593844
a31	0.153510753324	0.153758004135	0.1619719193	0.203233372594	0.164103813007	0.163422141281
a8	0.158712164441	0.158915868045	0.1635022231	0.189853327531	0.164735771002	0.16428064376
a31	0.16088910148	0.160932359348	0.1639822877	0.18482649251	0.164866683667	0.164503091253
</S>	0.16261390074	0.162609009674	0.16456281385	0.180127946255	0.165191881834	0.164894475627
