 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.0551685545	0.11780034	0.081975015	0.09669194	0.0687102715	0.138138705	0.121618198	0.189273795	0.130623215
a31	0.0647129398333	0.118192183333	0.08322603	0.0981672553333	0.0721098991667	0.127254371667	0.124676128	0.207382371667	0.104278835
a46	0.0687030132778	0.112923921111	0.0767919383333	0.0868996784444	0.0689935030556	0.135705473889	0.127865288	0.220805850556	0.101311335
a8	0.0749325177593	0.11599325037	0.0761091544444	0.0868560281481	0.0704370976852	0.140598601296	0.117910463333	0.214655136852	0.10250776
a20	0.0787143375864	0.124609353457	0.0797632281481	0.092207659716	0.0737907605617	0.138394407099	0.110609311444	0.205018842284	0.096892095
a31	0.0792918108621	0.126341951152	0.075966707716	0.0891521682387	0.0699172235206	0.120934852366	0.115179725481	0.237793380761	0.085422185
a20	0.0788813136207	0.119993530384	0.0677619712387	0.0822025927462	0.0634802315069	0.109197757455	0.124692621827	0.281926580254	0.0718634093333
a13	0.0825738745402	0.125884223461	0.0684487624129	0.0855460555821	0.0624413275023	0.109979132485	0.117981708942	0.286948340085	0.0601965874444
a14	0.0835500548467	0.135825494487	0.0712246841376	0.0919603298607	0.0644169911674	0.106844849162	0.108316639981	0.285620956695	0.0522400224815
a0	0.0804809716156	0.141176791496	0.0790270547125	0.100996019954	0.0726292370558	0.111388558054	0.103594701994	0.256745172232	0.0539615084938
a31	0.0684944522052	0.128683287165	0.0672632232375	0.090786911318	0.0634036290186	0.0948381526847	0.096789523998	0.329584134077	0.0601566971646
a37	0.0620178174017	0.114086325722	0.0535685294125	0.0811772034393	0.0545981996729	0.0814739708949	0.100421871333	0.394543468026	0.0581126230549
a35	0.0664353141339	0.116259195241	0.0573584491375	0.0897501228131	0.0614581865576	0.0910984882983	0.110567985444	0.355816046009	0.051256223685
a17	0.0670229747113	0.12474809508	0.0616797723792	0.0999043776044	0.0646217688525	0.0928148754328	0.106466801815	0.333541535336	0.049199837895
a31	0.0535990132371	0.106811085027	0.0512164201264	0.0853101235348	0.0522567732842	0.0731733411443	0.0896713389383	0.434587731779	0.0533742506317
a15	0.0451367517457	0.084308755009	0.0400888007088	0.0688502855116	0.0418288300947	0.0610138983814	0.0879632396461	0.517176010593	0.0536335152106
a31	0.0408761309152	0.0705465363363	0.0346654949029	0.0601358351705	0.0373010866982	0.0513361894605	0.0855652432154	0.572661803531	0.0469117434035
a46	0.0314000269717	0.0553009734454	0.0251765209676	0.0455586663902	0.0273849115661	0.0339956954868	0.0755571977385	0.660475751177	0.0451503011345
a35	0.0360529409906	0.0619485144818	0.0257015803225	0.0501665947967	0.0273553798554	0.0415075454956	0.0858045259128	0.626008217059	0.0454547330448
a20	0.0448013556635	0.0784845294939	0.0294388824408	0.0614211395989	0.0311617312851	0.0557808264985	0.0950642386376	0.557649345686	0.0461979720149
a31	0.0376360855545	0.0688705188313	0.0269678011469	0.0549916778663	0.0281359154284	0.0473243654995	0.0799804028792	0.608819505229	0.047273751005
a17	0.0282646728515	0.0527084222771	0.0223140257156	0.0431725639554	0.0227883274761	0.0345964931665	0.0690694642931	0.678856081743	0.048229987335
a20	0.0339408202838	0.063197343759	0.0229135765719	0.0476196479851	0.023507353492	0.0419182437222	0.079390791431	0.637123390581	0.0503888621117
a8	0.0343090367613	0.063176923253	0.0266045021906	0.0538335143284	0.025165274164	0.0512651315741	0.0791483171437	0.612476313527	0.0540209997039
a23	0.0341088855871	0.0614121950843	0.0308535060635	0.0585862347761	0.0271859450547	0.0596946775247	0.0781404290479	0.595737017842	0.054281142568
a46	0.0346131631957	0.0625791836948	0.0306567650212	0.057829576592	0.0266997503516	0.0610668248416	0.0789933996826	0.592681699281	0.054879686856
a8	0.0315309743986	0.0561351585649	0.0297175170071	0.055182479864	0.0251153044505	0.0575340612805	0.0786433965609	0.604606446427	0.0615346966187
a31	0.0258551849662	0.0447274465216	0.0285352240024	0.049775918288	0.0241328108168	0.0476405284268	0.0701761888536	0.644298392142	0.0648583355396
a17	0.0213574878221	0.0374912538405	0.0244151306675	0.041181690096	0.0214692412723	0.0363595061423	0.0607036196179	0.694948520714	0.0620735471799
a31	0.0198033979407	0.0344484059468	0.0227344002225	0.0380176133653	0.0204173654241	0.0306921973808	0.0541387398726	0.725972120238	0.0537757077266
a37	0.0182689056469	0.0281104556489	0.0236013300742	0.0368483024551	0.021192085808	0.0254578371269	0.0475201799575	0.748007806746	0.0509930545755
a31	0.0180896942156	0.026102825883	0.0245948756914	0.0373381361517	0.022073433936	0.0241640873756	0.0420258233192	0.758452035582	0.0471590655252
a30	0.0202114807385	0.0272499546277	0.0284379958971	0.0406715160506	0.0251334756453	0.0265137607919	0.0371083711064	0.751155995194	0.0435174358417
a21	0.0207246082462	0.0277032385426	0.0305866629657	0.0416446330169	0.0266871675484	0.029127180264	0.0419136717021	0.729617548398	0.0519952506139
a10	0.0164315890821	0.0254362995142	0.0278189719886	0.0380355680056	0.0245367391828	0.029625576088	0.0471923595674	0.729774382799	0.0611484602046
a39	0.0136863533607	0.0258683148381	0.0243564523295	0.0340888166685	0.0223727923943	0.0319765160293	0.0525517631891	0.730556994266	0.0645419914015
a38	0.0124649171202	0.0288399992794	0.0217930147765	0.0320388015562	0.0204496714648	0.0348175646764	0.0547092333964	0.730828031422	0.0640587518005
a41	0.0122617017067	0.0298336344265	0.0214898445922	0.0319739035187	0.0199320818216	0.0366243028921	0.0544326087988	0.727888790474	0.0655630772668
a18	0.0122414639022	0.0281107511422	0.0221164918641	0.0324090585062	0.0202275099405	0.0357269342974	0.0537289305996	0.727993610158	0.0674452124223
a31	0.0153608649674	0.0318722847141	0.0290647019547	0.0401672165021	0.0270586279802	0.0373262907658	0.0594720168665	0.690345236719	0.0693327574741
a21	0.0226337443225	0.041708888238	0.0447771073182	0.054094116834	0.0413981766601	0.0471890995886	0.0668296956222	0.60444746224	0.0769217258247
a20	0.0278796101075	0.0491884600793	0.0549152324394	0.0609622856113	0.0507958515534	0.0552172885295	0.0736226185407	0.542055170747	0.0853634919416
a31	0.0301696117025	0.0538186733598	0.0592614741465	0.0658372652038	0.0556025971845	0.0589287865098	0.0717744295136	0.521794480249	0.0828126973139
a28	0.0360208232342	0.0641117311199	0.0715071580488	0.0771805650679	0.0672228023948	0.0703387871699	0.0675970731712	0.46222201675	0.083799092438
a31	0.0411614210781	0.0727374337066	0.0821952110163	0.0861028600226	0.0770588641316	0.0804914610566	0.0674652810571	0.40339012225	0.0893973808127
a17	0.0443190336927	0.0781251759022	0.0880983606721	0.0912041983409	0.0828432513772	0.0862681643522	0.0684301436857	0.36795493075	0.0927567369376
a20	0.0491045632309	0.0825735066341	0.0895598055574	0.0911520427803	0.0858677004591	0.0883597867841	0.0807950178952	0.337134823583	0.0954527289792
a31	0.049747033077	0.0819087605447	0.0867737985191	0.0884376942601	0.084183768153	0.0859778822614	0.0833737826317	0.346953874528	0.0926434063264
a37	0.0513267510257	0.0857562365149	0.090658836173	0.0922182647534	0.088148864051	0.0898417540871	0.0815915692106	0.326338784843	0.0941189721088
</S>	0.0544623955129	0.0900622202575	0.0946140080865	0.0956149873767	0.0922870970255	0.0938552570435	0.0851890821053	0.296460792422	0.0974541860544
