 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.09625925	0.094275215	0.0559997035	0.062632492	0.093410838	0.184816065	0.34363912	0.0689673125
a21	0.119638983333	0.108466055	0.0524936628333	0.068294586	0.108360857667	0.189658005	0.30870279	0.0443850518333
a31	0.140043354444	0.124874265	0.0503724879444	0.0692181986667	0.114595542889	0.169588841667	0.29985093	0.0314563699444
a21	0.149475018148	0.134857685	0.0411398189815	0.0593475352222	0.115556686296	0.142836660556	0.33789726	0.0188893429815
a31	0.153728022716	0.141827281667	0.0332177326605	0.0514475760741	0.121188472099	0.124888276852	0.358494736667	0.0152078969938
a13	0.154972124239	0.147182367222	0.0284329275535	0.047063633358	0.131991247366	0.108824465617	0.366011588889	0.0155216176646
a35	0.143608311413	0.139247239074	0.0233370968512	0.0393739194527	0.136756255789	0.094727728539	0.40625081963	0.0166986032215
a37	0.130859620471	0.125734516358	0.0187455646171	0.0311719764842	0.12988073193	0.093035209513	0.453098779877	0.0174735754072
a31	0.120575856824	0.116959002119	0.0202657028724	0.0320620818281	0.120795575643	0.0899051065043	0.474795563292	0.0246410918024
a37	0.118239368941	0.119246710706	0.0275774606241	0.0384098759427	0.127540333548	0.0846150888348	0.449774954431	0.0345962042675
a31	0.118014659647	0.123716590235	0.039251951208	0.0471067773142	0.134017644516	0.0899975416116	0.39123662481	0.0566582027558
a24	0.115144089882	0.129934713412	0.0518711240693	0.0566712244381	0.135807814839	0.0989470225372	0.336043384937	0.0755806109186
a31	0.108824406627	0.132865474471	0.0636380293564	0.0645699534794	0.13352491828	0.107392394179	0.291483201646	0.0977016003062
a13	0.0988574555423	0.127393074824	0.0736900564521	0.0719015031598	0.127983869427	0.109079411393	0.263234677215	0.127859926769
a31	0.0938343371808	0.125554704941	0.0840621388174	0.0781296297199	0.124643146476	0.112342817131	0.241231059072	0.140202152256
a27	0.0908505943936	0.12091395498	0.0921404762725	0.08307144524	0.122735155492	0.113829262377	0.222621046357	0.153838094085
a31	0.0940676581312	0.11925536166	0.101166112091	0.0907690384133	0.122401268497	0.116367474126	0.200504138786	0.155468998028
a35	0.0967066893771	0.119102175887	0.10970746403	0.0962390394711	0.115699286166	0.122137240042	0.183596689595	0.156811459343
</S>	0.0953471696886	0.115579155944	0.109941567015	0.0955919347355	0.111144683083	0.122222423021	0.184848144798	0.165324969672
