 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.138218865	0.117273532	0.178963985	0.165324725	0.0248630387	0.0238907405	0.289098715	0.062366376
a31	0.182568935	0.124797570667	0.195560291667	0.172284938333	0.0140527393667	0.0117796055	0.264529511667	0.0344264023333
a7	0.212272651667	0.130663846889	0.186930343889	0.158893082778	0.0114545247889	0.00823477133333	0.269785513889	0.0217652711111
a31	0.240283533889	0.141597302296	0.190186757963	0.151818817593	0.0109520145963	0.00693393861111	0.240959637963	0.017268003537
a21	0.275962627963	0.148404784099	0.208704615988	0.147658419198	0.0122033885321	0.00737417697037	0.184905409321	0.0147865993457
a31	0.297953109321	0.144640608033	0.231059991996	0.141639696399	0.015102156844	0.00880285009012	0.144982993107	0.0158186231152
a11	0.308311053107	0.129162436011	0.250896273999	0.134114990133	0.021175062948	0.01318397503	0.122521311036	0.0206348953717
a31	0.302374314369	0.10843980867	0.252569774666	0.127901868044	0.032522414316	0.0201291376767	0.126031707012	0.0300309601239
a46	0.260075691456	0.0941395095567	0.229273238222	0.133522839348	0.049728364772	0.0319260515589	0.156748082337	0.0445862330413
a31	0.200470603819	0.0850846798522	0.195989059407	0.138489306449	0.072726864924	0.0455425525196	0.196912250779	0.0647846823471
a17	0.15634454794	0.0797743312841	0.169477043136	0.140469758816	0.0924759649747	0.0561061641732	0.223731736926	0.081620447449
a20	0.125256971313	0.0763205550947	0.144217637712	0.142848809605	0.108581624992	0.0661294847244	0.239078638975	0.0975662891497
a31	0.097500545771	0.0726908516982	0.118041752571	0.146168433202	0.127822718331	0.0838498815748	0.233878879658	0.12004692305
a20	0.0838635219237	0.0736378288994	0.10340667419	0.143604434401	0.14341000611	0.0964992871916	0.218694423219	0.136883801017
</S>	0.0835749009618	0.0752640369497	0.099445722095	0.1366555572	0.150071623055	0.0966016885958	0.21594115661	0.142445315509
