 	possono	essere	ancora	svegli	</S>
a31	0.241935125	0.0236115408	0.314659655	0.331356975	0.0884367085
a20	0.256721771667	0.0126797343667	0.322372678333	0.337983175	0.0702426518333
a23	0.274964723889	0.00883203715557	0.310349726111	0.347298995	0.0585545339444
a31	0.379965007963	0.0105475345185	0.25471799537	0.313301221667	0.0414682466481
a20	0.503065989321	0.0139673958395	0.191898365123	0.256659313889	0.0344089408827
a11	0.523734749774	0.0144976199465	0.172007318374	0.255915127963	0.0338451976276
a20	0.481683336591	0.0150326319822	0.187120796125	0.276544519321	0.0396187155425
a31	0.498513612197	0.0263928639941	0.181381708708	0.244259009774	0.0494527941808
a37	0.533937447399	0.0374837513314	0.157078902903	0.215760626591	0.0557392680603
a31	0.5106563058	0.0576262824438	0.154276170968	0.204445178864	0.0729960826868
a11	0.467473431933	0.0827825794813	0.160068986989	0.190860939621	0.0988140842289
a46	0.408436083978	0.0998584664938	0.174681458996	0.200687599874	0.11633637141
a31	0.354641364659	0.128596842165	0.182604339665	0.195591786625	0.138565657137
a46	0.32171571822	0.149080500722	0.184899746555	0.188839715542	0.155464335712
a31	0.290431969407	0.163280600241	0.189255275518	0.189274605181	0.167757551904
a20	0.251618889802	0.178942076747	0.192428998506	0.194083608394	0.182926420635
a28	0.241018173267	0.182374978916	0.192747596169	0.197299129465	0.186560110212
</S>	0.248606171634	0.180760189458	0.190414043084	0.196140494733	0.184079080106
